SCHOOL,STUDENT_ID,STATE_STUDENT_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,GENDER,RACE,GRADE,BIRTH_YEAR,BIRTH_MONTH,BIRTH_DAY,BIRTH_DATE
15632,936347,6803457,Joyce,Matthew,Riley,Female,Asian,9,2008,1,15,1/15/2008
15632,921395,9174976,Sharon,Joshua,Dunn,Female,Asian,8,2009,3,19,3/19/2009
15632,389539,7364945,Steven,William,Johnson,Male,Asian,8,2009,7,5,7/5/2009
15632,487298,5636324,Clarence,Elizabeth,Briggs,Male,Asian,8,2009,10,20,10/20/2009
15632,244289,3171532,Richard,Lindsey,Hernandez,Male,Multiple,12,2004,2,3,2/3/2004
15632,397155,4613804,Diana,Yolanda,Juarez,Female,White,9,2009,3,3,3/3/2009
15632,836525,8076822,Zelma,Caroline,Russo,Female,Multiple,9,2007,5,3,5/3/2007
15632,885791,2290603,Margaret,Seth,Schmidt,Female,Multiple,12,2004,1,21,1/21/2004
15632,138968,9931234,David,Patricia,Benson,Male,Multiple,10,2007,6,9,6/9/2007
15632,471291,9109805,Natasha,Glenna,Murray,Female,Black,9,2008,11,12,11/12/2008
15632,662339,2540798,James,Steven,Wright,Female,Asian,11,2005,3,21,3/21/2005
15632,286097,1737365,James,Claire,Bauer,Female,Hispanic,8,2008,10,12,10/12/2008
15632,263780,3767321,Mark,Patrick,Kim,Male,Asian,9,2008,2,1,2/1/2008
15632,214708,2368532,Lindsay,Manuel,Ryan,Female,Asian,12,2005,2,11,2/11/2005
15632,210133,8848275,Cynthia,Cory,Mack,Female,White,9,2008,5,4,5/4/2008
15632,742923,6418716,Shirley,Donna,Price,Male,Asian,8,2009,9,10,9/10/2009
15632,384553,2704228,Christine,Wayne,Hoffman,Female,Multiple,9,2008,11,10,11/10/2008
15632,338545,9634501,Mary,Travis,Valenzuela,Male,White,8,2009,9,14,9/14/2009
15632,557383,7567094,William,Lewis,Dickson,Male,White,12,2005,7,25,7/25/2005
15632,889961,3890412,Nathaniel,Hazel,Salazar,Male,Asian,12,2005,7,8,7/8/2005
15632,892083,7553258,Earl,Carl,Glenn,Male,Multiple,9,2008,9,27,9/27/2008
15632,806893,8259339,Jason,Sue,Diaz,Male,Asian,10,2007,11,2,11/2/2007
15632,889264,7054119,Richard,Debra,Wright,Male,White,9,2008,5,7,5/7/2008
15632,475520,8353233,William,Susan,Avila,Male,Asian,11,2006,7,19,7/19/2006
15632,666141,3412089,Nelda,Marcia,Estrada,Female,Black,10,2006,5,12,5/12/2006
15632,150441,1566146,Lisa,Ernestine,Harris,Female,White,12,2004,3,16,3/16/2004
15632,915612,9708294,Bernard,Jean,Choi,Male,White,9,2008,2,17,2/17/2008
15632,317733,9610805,Lane,Jeffrey,Coleman,Male,Asian,10,2007,2,28,2/28/2007
15632,567882,2565720,Mary,Donald,Cortes,Female,Hispanic,12,2005,6,9,6/9/2005
15632,909228,6793420,Shana,Jonathan,Collins,Female,White,12,2005,10,15,10/15/2005
15632,896273,4662270,Marsha,Jeff,Nguyen,Female,Hispanic,11,2006,4,20,4/20/2006
15632,811543,2231268,Patricia,Janice,Wilson,Female,White,8,2008,11,23,11/23/2008
15632,894778,1570929,Marcus,Enid,Pearson,Male,Hispanic,12,2005,9,21,9/21/2005
15632,477424,2690425,Franklin,Ruth,Sims,Male,Black,12,2005,1,5,1/5/2005
15632,508477,6741788,Theresa,Francisco,Cobb,Female,Black,12,2004,1,23,1/23/2004
15632,392177,9478102,Royce,Adam,Mcgee,Male,Multiple,11,2006,3,26,3/26/2006
15632,172872,8832292,Nancy,Kathleen,Collins,Female,Asian,10,2007,10,5,10/5/2007
15632,811906,2621585,Charles,Jan,Thomas,Male,Black,12,2005,7,6,7/6/2005
15632,111647,3856490,Dena,John,Parra,Female,White,8,2009,3,19,3/19/2009
15632,632052,8511737,Kendra,April,Alvarado,Female,Hispanic,8,2009,2,23,2/23/2009
15632,339615,6126785,Jorge,George,Rodriguez,Male,Black,10,2007,7,26,7/26/2007
15632,207164,1112988,Susan,Elizabeth,Jackson,Female,Black,8,2009,4,4,4/4/2009
15632,936439,2520293,Robert,Vincent,Gomez,Male,White,8,2008,5,25,5/25/2008
15632,254549,2240336,Dorothy,Deborah,Pruitt,Female,Asian,9,2008,2,3,2/3/2008
15632,239888,2947473,Douglas,James,Santiago,Male,Black,9,2007,12,25,12/25/2007
15632,153929,6734514,Everette,Regina,Watson,Male,Asian,10,2007,1,17,1/17/2007
15632,353371,7685620,Roberta,Lon,Stanley,Female,Hispanic,11,2006,8,16,8/16/2006
15632,999479,8158501,Betty,Anita,Frazier,Female,White,10,2007,3,2,3/2/2007
15632,243636,7551868,Paula,Gary,Combs,Female,Multiple,8,2010,11,11,11/11/2010
15632,827849,8684833,Anna,Margaret,Butler,Female,Multiple,9,2008,8,18,8/18/2008
15632,612659,4628187,Eric,Thomas,Scott,Male,White,8,2009,3,22,3/22/2009
15632,365713,9260472,Cecilia,Arthur,Jones,Female,Black,8,2009,9,18,9/18/2009
15632,486729,7342379,Evan,Kimberly,Gonzalez,Male,Asian,11,2005,3,23,3/23/2005
15632,538000,5113164,Irene,Rosa,Mckay,Female,Hispanic,9,2008,7,4,7/4/2008
15632,703067,3112933,Robert,Shane,Palmer,Female,Asian,8,2009,1,13,1/13/2009
15632,781956,6755567,Sam,Jeff,Brown,Male,Hispanic,10,2007,9,5,9/5/2007
15632,539359,1977528,Lupe,Karen,Jacobson,Female,Hispanic,8,2008,10,14,10/14/2008
15632,806232,9889409,Maritza,William,Matthews,Female,White,9,2008,7,26,7/26/2008
15632,254672,4630625,Samuel,Gerald,Crane,Male,Asian,8,2009,8,18,8/18/2009
15632,312135,6188956,Thomas,Jean,Bush,Male,Hispanic,11,2007,5,26,5/26/2007
15632,619305,8207910,James,James,Colon,Male,Multiple,10,2006,6,21,6/21/2006
15632,532359,4233298,Tim,Alan,Stafford,Male,Black,10,2007,7,21,7/21/2007
15632,719264,6621157,Isaac,Robert,Hernandez,Male,Black,11,2006,2,20,2/20/2006
15632,291139,5685427,Stacy,Howard,Dillon,Female,Asian,11,2005,6,13,6/13/2005
15632,313851,5471109,Mark,Guy,Quinn,Male,Hispanic,10,2007,10,12,10/12/2007
15632,755678,4387711,David,Karen,White,Male,White,10,2006,12,7,12/7/2006
15632,298917,9807058,Amie,Steven,Diaz,Female,Hispanic,10,2007,9,17,9/17/2007
15632,525484,4449474,Frances,Susanna,Jones,Female,Black,11,2006,7,8,7/8/2006
15632,390012,9236387,Jesus,Judith,Tapia,Male,Asian,9,2008,5,25,5/25/2008
15632,387448,3712224,Anna,Angel,Norris,Female,Asian,10,2007,10,3,10/3/2007
15632,523507,9182692,Maritza,Glenna,Stone,Female,Asian,10,2006,7,19,7/19/2006
15632,161631,8539429,William,Jackie,Stevens,Male,Multiple,12,2004,5,27,5/27/2004
15632,727520,7716958,Harold,Tamra,Rodriguez,Male,Asian,11,2006,2,18,2/18/2006
15632,483623,4510897,Mary,Kenneth,Villanueva,Male,Multiple,12,2005,4,18,4/18/2005
15632,717063,6338930,Mary,Charles,Browning,Female,White,9,2008,5,16,5/16/2008
15632,366928,4610906,Mary,Moses,Brennan,Female,White,9,2008,11,13,11/13/2008
15632,585520,8084373,Bobby,Daniel,Campbell,Male,Multiple,12,2005,8,6,8/6/2005
15632,438640,5025029,Chris,Jane,Armstrong,Male,White,8,2008,12,10,12/10/2008
15632,913379,6474799,Robert,Michael,Barber,Female,Multiple,11,2006,4,26,4/26/2006
15632,940290,9577788,Carl,Cynthia,Gomez,Male,Black,9,2008,10,26,10/26/2008
15632,414268,8621278,Virginia,Diana,Watson,Female,White,10,2007,2,21,2/21/2007
15632,513281,1325927,Anita,Sidney,Long,Female,Hispanic,12,2006,5,7,5/7/2006
15632,376058,6963598,Betty,Larry,Davis,Female,Asian,8,2009,2,9,2/9/2009
15632,450607,9698668,Mark,Brandon,Aguirre,Male,Black,11,2006,11,26,11/26/2006
15632,782706,4342378,Beth,Don,Chase,Female,Multiple,9,2007,6,8,6/8/2007
15632,165557,7923728,Tommie,Michelle,Powell,Female,Multiple,12,2006,7,5,7/5/2006
15632,654069,4779474,Judy,Tom,David,Female,Black,8,2009,12,9,12/9/2009
15632,996783,8115814,Jennifer,Jane,Turner,Female,Black,8,2009,12,16,12/16/2009
15632,339455,4702800,Mary,Brenda,Lopez,Female,Black,8,2009,1,15,1/15/2009
15632,502720,8747974,Shirley,James,Taylor,Female,Hispanic,9,2008,2,23,2/23/2008
15632,598175,7661530,Maria,Janette,Nelson,Female,Asian,8,2009,1,18,1/18/2009
15632,469884,8124410,Charles,Clara,Patel,Male,Hispanic,12,2005,8,10,8/10/2005
15632,729263,2233189,Derek,Brandon,Garrison,Male,Multiple,12,2005,6,12,6/12/2005
15632,784372,4579052,Dolores,Rebecca,Campos,Female,White,8,2010,5,21,5/21/2010
15632,231919,9369397,Opal,Melissa,Wright,Female,Multiple,12,2005,4,3,4/3/2005
15632,636965,5498107,Donna,Maria,Lloyd,Female,White,11,2005,3,27,3/27/2005
15632,259318,6512465,Floyd,Michael,Rasmussen,Male,White,11,2005,6,5,6/5/2005
15632,509754,2660706,Sam,Grover,Patel,Male,Black,12,2005,7,26,7/26/2005
15632,458535,2595114,Abigail,Barbara,Baker,Female,Multiple,10,2007,3,13,3/13/2007
15632,346339,4721438,Theresa,Linda,Nelson,Female,White,9,2008,11,19,11/19/2008
15632,804561,8271351,Adrian,Brenda,Neal,Male,White,11,2005,10,15,10/15/2005
15632,216167,3362129,Tina,Josephine,Thomas,Female,Multiple,11,2007,2,3,2/3/2007
15632,736864,2437359,Byron,Mary,Hernandez,Male,Multiple,10,2007,12,3,12/3/2007
15632,477405,3697871,Jamie,Bette,Lopez,Female,Multiple,9,2008,5,6,5/6/2008
15632,432478,3817724,Jennifer,Robin,Robinson,Female,Asian,12,2005,5,21,5/21/2005
15632,133754,1920953,Mary,Edward,Johnson,Male,White,12,2005,5,28,5/28/2005
15632,138427,3993079,Robert,Leland,Blackwell,Male,White,10,2007,6,25,6/25/2007
15632,404875,7937860,Camille,Jackie,Gomez,Female,Multiple,8,2009,1,17,1/17/2009
15632,622704,9662977,Thomas,James,Lopez,Male,Asian,11,2006,5,1,5/1/2006
15632,705502,6621526,Aisha,Shawn,Rodriguez,Female,White,10,2007,7,22,7/22/2007
15632,588577,3100159,Michael,Maria,Pearson,Male,Multiple,9,2008,2,28,2/28/2008
15632,496741,3543236,Courtney,James,Olson,Male,White,10,2007,11,5,11/5/2007
15632,664829,4255282,Laurie,Susan,Peterson,Female,Multiple,8,2008,7,4,7/4/2008
15632,860967,2124275,Glenda,Sandra,Martinez,Female,Multiple,8,2009,1,20,1/20/2009
15632,114363,2155775,Amber,Kathy,Scott,Female,Asian,12,2005,11,6,11/6/2005
15632,543715,2991509,Marian,Dennis,Garcia,Female,Asian,11,2005,11,20,11/20/2005
15632,790412,2566009,Jonathan,John,Garcia,Male,Multiple,9,2008,8,25,8/25/2008
15632,418126,2322969,Donald,Daniel,Maldonado,Male,Black,8,2009,1,24,1/24/2009
15632,310589,9544223,Russell,Cleveland,Warner,Male,White,11,2006,11,3,11/3/2006
15632,201119,7142322,William,Jonathan,Marin,Male,White,10,2007,1,19,1/19/2007
15632,114372,2722363,Mitzi,Mary,Estrada,Female,Black,10,2006,3,9,3/9/2006
15632,390436,1497610,Steven,Jennifer,Smith,Male,Asian,11,2006,7,9,7/9/2006
15632,467313,8250529,Jason,Bonnie,Smith,Male,Multiple,12,2005,3,25,3/25/2005
15632,894687,3488957,Martin,Michelle,Scott,Male,Multiple,9,2008,1,11,1/11/2008
15632,694283,6167830,Matthew,Thomas,Dejesus,Male,White,11,2006,11,23,11/23/2006
15632,750381,2164312,Issac,Grace,Rivera,Male,Asian,10,2007,11,16,11/16/2007
15632,988251,5191024,Dean,Daniel,Weber,Male,Black,11,2005,4,16,4/16/2005
15632,927032,6243283,Cynthia,Donald,Thompson,Female,Black,9,2008,8,16,8/16/2008
15632,786143,9679523,Emanuel,Max,Torres,Male,Asian,9,2008,2,4,2/4/2008
15632,522684,5572510,Bradford,Anna,Myers,Male,Asian,10,2007,4,22,4/22/2007
15632,858467,2213864,John,Larry,Shields,Male,Multiple,8,2009,11,3,11/3/2009
15632,494595,7631961,Mary,David,Jones,Female,Black,12,2005,9,19,9/19/2005
15632,192722,7761853,Robert,Helen,Aguilar,Male,Multiple,11,2006,5,25,5/25/2006
15632,903241,1465303,Roland,Eric,Holmes,Male,Black,11,2006,2,15,2/15/2006
15632,571279,6294338,Arnold,Barbara,Davidson,Male,Black,12,2005,7,16,7/16/2005
15632,745922,8322390,Silvia,Jay,Phillips,Female,Black,12,2005,1,18,1/18/2005
15632,792790,8724625,Maria,Michael,Smith,Female,Multiple,12,2005,6,3,6/3/2005
15632,514180,7470098,Daniel,Mary,Davidson,Male,Asian,11,2006,4,22,4/22/2006
15632,780607,4509740,Monica,Douglas,Price,Female,Black,10,2007,6,15,6/15/2007
15632,879590,2912735,Kevin,Michelle,Lopez,Male,White,8,2009,5,1,5/1/2009
15632,661754,8923297,Kyle,James,Silva,Male,Hispanic,12,2005,8,8,8/8/2005
15632,309085,4963926,Elizabeth,Carlos,Cisneros,Female,Hispanic,11,2006,8,17,8/17/2006
15632,834316,8622483,Paul,Ada,West,Male,White,10,2007,2,16,2/16/2007
15632,330793,5436331,Russel,William,Jimenez,Male,Multiple,11,2005,11,8,11/8/2005
15632,419236,9517697,Shelly,Nadia,Larson,Female,Hispanic,11,2006,11,3,11/3/2006
15632,508693,4382983,Edgar,Jack,Andrews,Male,Asian,9,2008,2,15,2/15/2008
15632,304016,5395913,Anastasia,Dora,Fuller,Female,White,11,2006,12,24,12/24/2006
15632,419504,8239498,Rose,Richard,Griffin,Female,Black,12,2005,11,22,11/22/2005
15632,661448,4479260,Todd,Ira,Rodriguez,Male,Multiple,12,2005,11,24,11/24/2005
15632,117784,7771369,Cora,Jack,Cantu,Female,Multiple,10,2007,12,28,12/28/2007
15632,802001,7387983,Carlos,Pete,Thornton,Male,Hispanic,9,2008,8,15,8/15/2008
15632,686709,2119229,Gail,Edward,Greer,Female,White,9,2008,2,3,2/3/2008
15632,555086,4075820,Joseph,Lucille,Lara,Male,White,10,2007,1,2,1/2/2007
15632,962107,8598760,Martha,Teresa,Henry,Female,Multiple,11,2006,4,1,4/1/2006
15632,481486,8613671,Katina,Ronald,Roth,Female,Black,8,2008,6,17,6/17/2008
15632,126199,9535285,Kim,Santiago,Diaz,Female,Black,12,2005,11,10,11/10/2005
15632,711374,1458188,Ricky,Emily,Dickerson,Male,Black,8,2009,12,11,12/11/2009
15632,839576,6395976,Amanda,Ronald,Sanchez,Female,Multiple,11,2007,1,9,1/9/2007
15632,493888,7984642,Joe,Minnie,Wilson,Male,Multiple,11,2006,3,20,3/20/2006
15632,433803,4556274,Abby,Charles,Waters,Female,Asian,12,2005,6,10,6/10/2005
15632,964601,8154126,Michael,Geneva,Mahoney,Male,Asian,10,2007,10,27,10/27/2007
15632,569916,9235034,Kim,Jennifer,Juarez,Male,White,11,2005,1,2,1/2/2005
15632,419466,4699247,Edgar,Samuel,Carrillo,Male,Multiple,12,2005,7,13,7/13/2005
15632,764979,5853792,Ronald,Paul,Gonzalez,Male,Black,9,2008,4,16,4/16/2008
15632,505842,8247569,Wade,Neil,Aguilar,Male,Asian,11,2006,12,2,12/2/2006
15632,503242,8815177,Tina,Reba,Chapman,Female,Asian,12,2005,5,27,5/27/2005
15632,927703,3790622,Angela,Kathleen,Hutchinson,Female,Asian,8,2009,6,24,6/24/2009
15632,513399,5395439,Teresa,Brenda,Fuller,Female,Multiple,8,2009,6,12,6/12/2009
15632,326228,4105398,Bonnie,Rolando,Hopkins,Female,White,9,2008,2,7,2/7/2008
15632,622772,7951853,Vernon,Betty,Murphy,Male,Multiple,9,2007,8,23,8/23/2007
15632,280478,1117230,Elizabeth,Ronald,Harmon,Female,Multiple,11,2007,6,8,6/8/2007
15632,775202,6285973,David,Geraldine,Romero,Male,Black,8,2009,9,6,9/6/2009
15632,611411,9744259,Alfred,Alvin,Goodman,Male,Asian,8,2009,2,4,2/4/2009
15632,114458,5853072,Katherine,George,Garcia,Female,Multiple,10,2006,5,2,5/2/2006
15632,482391,5027644,Ronald,Monica,Vasquez,Male,White,10,2007,9,15,9/15/2007
15632,364555,3294263,Michael,Derek,Moore,Male,Black,9,2008,12,11,12/11/2008
15632,721517,8513773,Della,Christa,Hawkins,Female,Asian,8,2009,1,12,1/12/2009
15632,828840,4380945,Mary,Cecilia,Pollard,Female,Hispanic,12,2006,4,10,4/10/2006
15632,903770,7527052,Robert,Matthew,Williams,Male,Hispanic,12,2005,7,14,7/14/2005
15632,869467,3798882,Terry,Caleb,Singh,Male,Multiple,11,2006,5,22,5/22/2006
15632,177084,7388627,Edward,Kevin,Williams,Male,White,10,2006,12,11,12/11/2006
15632,497254,9311759,Joanna,Mark,Mendez,Female,Black,11,2006,11,3,11/3/2006
15632,370506,9332093,Lorraine,Erin,Patterson,Female,Hispanic,8,2009,8,9,8/9/2009
15632,370928,8213159,Socorro,John,Brooks,Female,Multiple,8,2009,4,5,4/5/2009
15632,909944,6674676,Lisa,Mary,Yoder,Female,Black,12,2006,12,3,12/3/2006
15632,347135,7832782,Samuel,Steve,Young,Male,Asian,9,2008,12,2,12/2/2008
15632,374887,5601821,Roy,Bessie,Dennis,Male,Asian,12,2005,4,5,4/5/2005
15632,105376,5798269,Harold,William,Mclaughlin,Male,White,9,2008,8,5,8/5/2008
15632,609249,7874158,Jean,Rose,Huffman,Female,Asian,9,2008,4,11,4/11/2008
15632,909531,4288675,Samuel,Thomas,Wright,Male,Multiple,10,2006,6,1,6/1/2006
15632,323491,6850560,William,Ann,Jackson,Male,Asian,11,2006,12,13,12/13/2006
15632,248310,3396481,Debra,Micheal,Flores,Female,Multiple,12,2004,4,6,4/6/2004
15632,513371,2771955,Melody,James,King,Female,Hispanic,9,2007,3,28,3/28/2007
15632,280449,1105411,John,Chad,Abbott,Male,Asian,10,2007,1,2,1/2/2007
15632,985843,2074144,Emily,Alison,Hunt,Female,Multiple,9,2008,7,18,7/18/2008
15632,330391,2350554,Thomas,Morris,Mathis,Male,White,12,2005,6,6,6/6/2005
15632,121753,6997647,Jimmy,Sebastian,Delacruz,Male,Hispanic,11,2006,2,28,2/28/2006
15632,218098,7674800,Jerome,Oscar,Hanna,Male,Multiple,11,2005,5,1,5/1/2005
15632,483785,7805547,Raymond,Pauline,Holt,Male,Black,9,2008,1,28,1/28/2008
15632,871286,9419566,Christy,Carol,Morgan,Female,Hispanic,10,2007,11,1,11/1/2007
15632,595729,9357004,Miranda,Nicole,Krueger,Female,Black,10,2007,4,20,4/20/2007
15632,946243,4940951,Daniel,Judy,Parker,Male,Hispanic,12,2005,8,19,8/19/2005
60918,680572,4344687,David,Virginia,Lucas,Male,White,12,2005,4,4,4/4/2005
60918,667023,7189423,Aileen,Mildred,Brandt,Female,Multiple,12,2005,6,25,6/25/2005
60918,342169,2527807,Joyce,Helga,Riley,Female,Asian,12,2005,11,21,11/21/2005
60918,776777,1647309,Chris,Clay,Short,Male,Black,8,2010,11,5,11/5/2010
60918,561733,6923796,Sara,Michelle,Leon,Female,White,8,2008,4,12,4/12/2008
60918,103799,8793046,Kelvin,Shawn,Wilson,Male,Multiple,9,2008,1,15,1/15/2008
60918,308292,2148519,Martina,Michael,Ramirez,Female,Asian,8,2009,5,28,5/28/2009
60918,260954,6142344,Reginald,Amanda,Knight,Male,White,9,2008,9,16,9/16/2008
60918,553348,4879862,Thomas,Judy,Taylor,Male,White,11,2007,10,5,10/5/2007
60918,913156,6804435,Teresa,Tony,Hernandez,Female,Hispanic,11,2005,1,1,1/1/2005
60918,960728,2864473,Edward,Barbara,May,Male,Black,12,2005,12,19,12/19/2005
60918,243072,2691147,Chris,Chuck,Cooper,Female,Black,12,2005,2,17,2/17/2005
60918,922859,8993161,Josiah,Alyssa,Morris,Male,Asian,10,2007,2,6,2/6/2007
60918,211496,6791891,Kenneth,Alice,Smith,Male,Hispanic,9,2008,2,8,2/8/2008
60918,770631,2993623,Virginia,Mario,Griffin,Female,Black,12,2004,5,13,5/13/2004
60918,924181,9608192,James,Jimmy,Ford,Male,White,10,2008,3,1,3/1/2008
60918,788950,2319625,Roberta,Evelyn,Chen,Female,Multiple,9,2008,12,24,12/24/2008
60918,613145,7842432,James,Daniel,Wilson,Female,Black,12,2006,8,27,8/27/2006
60918,937502,9439532,Thomas,Mitchell,Romero,Male,Asian,8,2009,2,26,2/26/2009
60918,208219,6899410,John,Billy,James,Male,Black,11,2006,4,8,4/8/2006
60918,196787,9857962,Margaret,Miguel,Mueller,Female,Multiple,12,2005,5,23,5/23/2005
60918,532336,8217991,Tara,Dorothy,Kim,Female,Black,9,2007,4,5,4/5/2007
60918,958393,3148089,Eileen,Jose,Blanchard,Female,Black,11,2006,11,22,11/22/2006
60918,383485,3897364,Karen,Crystal,Hardin,Female,Black,12,2004,4,12,4/12/2004
60918,782161,3489631,Celia,Kim,Smith,Female,Black,8,2009,2,4,2/4/2009
60918,795210,6644563,Dustin,Robert,Ramirez,Male,Multiple,10,2006,8,18,8/18/2006
60918,380804,5473873,Carol,Rachel,Bradley,Male,Hispanic,8,2009,5,19,5/19/2009
60918,804543,3458376,Judy,William,Horton,Female,Black,8,2009,7,11,7/11/2009
60918,429265,1549378,Shelley,Leslie,Thomas,Female,Hispanic,11,2006,10,10,10/10/2006
60918,144216,9867688,Bradley,Evelyn,Stephenson,Male,Asian,9,2008,5,7,5/7/2008
60918,589391,9777112,Thomas,Angelique,Santiago,Male,Asian,8,2009,9,20,9/20/2009
60918,894023,5473168,Dorothy,Brenda,Roach,Female,Hispanic,8,2009,2,7,2/7/2009
60918,301060,8814004,Ethel,John,White,Female,Hispanic,11,2006,1,2,1/2/2006
60918,270439,8106927,Christopher,Adrian,Melton,Male,Hispanic,10,2007,7,14,7/14/2007
60918,259038,2179338,Maria,Ella,Martin,Male,White,9,2008,2,26,2/26/2008
60918,450562,7486724,Leonor,Frances,Howard,Female,Black,10,2007,3,11,3/11/2007
60918,967196,5772582,Eunice,Raymond,Moore,Female,Black,10,2007,2,19,2/19/2007
60918,827998,4635749,Leo,Micheal,Flores,Male,Black,9,2007,9,27,9/27/2007
60918,573513,2503380,Michael,Paul,Russell,Female,Hispanic,8,2009,4,20,4/20/2009
60918,744395,1618869,Paul,Jeremy,Buckley,Male,Multiple,11,2006,10,6,10/6/2006
60918,947451,8528167,August,Nancy,Price,Male,Black,8,2009,9,25,9/25/2009
60918,745198,7401916,Francisco,Marian,Wheeler,Male,Multiple,12,2005,2,14,2/14/2005
60918,673855,6503029,Rudy,Joseph,Brown,Male,Multiple,9,2008,3,13,3/13/2008
60918,212511,7222199,John,David,Alvarado,Female,Multiple,8,2009,5,14,5/14/2009
60918,584361,4998387,Sandra,Nicholas,Rios,Female,Black,10,2007,2,16,2/16/2007
60918,215719,8628997,Brian,Gordon,Beil,Male,Black,12,2004,5,27,5/27/2004
60918,465636,2951864,Bonnie,Christy,Morales,Female,Multiple,11,2006,3,2,3/2/2006
60918,644089,3143768,Ruth,Matthew,Lowery,Female,Hispanic,8,2010,2,1,2/1/2010
60918,523649,2067705,Pearl,Jeffrey,Gomez,Female,White,9,2009,6,13,6/13/2009
60918,776334,1340561,Caroline,John,Copeland,Female,Asian,11,2006,12,9,12/9/2006
60918,605675,4376953,Melody,Victor,Freeman,Female,Hispanic,9,2008,12,1,12/1/2008
60918,810483,5621623,James,Nicole,Bennett,Female,Hispanic,12,2004,10,17,10/17/2004
60918,848033,9120333,Gloria,Dana,Norton,Female,White,8,2009,6,21,6/21/2009
60918,993878,2604071,Eleanor,Pauline,Short,Female,White,11,2006,9,6,9/6/2006
60918,762981,2910111,Vicki,Margaret,Barnes,Female,Hispanic,12,2005,10,6,10/6/2005
60918,642027,8321882,Debbie,Karen,Elliott,Female,Multiple,12,2005,11,11,11/11/2005
60918,214353,5651122,Sara,Joyce,Mitchell,Female,White,12,2005,5,25,5/25/2005
60918,256000,1799636,Matthew,John,Li,Male,White,11,2006,1,18,1/18/2006
60918,870494,4749791,Raymond,Carol,Li,Male,White,11,2006,11,7,11/7/2006
60918,133084,8063028,James,Bernice,Hall,Female,Hispanic,10,2006,1,16,1/16/2006
60918,823214,9452804,Rene,John,Gallagher,Male,Asian,11,2006,12,2,12/2/2006
60918,235743,8801936,Dale,Samantha,Ward,Female,White,9,2008,2,17,2/17/2008
60918,404872,5069203,Donald,Norman,Rodriguez,Male,White,8,2010,6,20,6/20/2010
60918,478495,3669040,Louise,Kimberly,Wilkerson,Female,Asian,12,2005,1,5,1/5/2005
60918,784776,2069943,James,Cody,Mendez,Male,Black,12,2005,12,26,12/26/2005
60918,432050,3544152,Hazel,Henry,Ray,Female,White,12,2005,12,1,12/1/2005
60918,646926,9360872,Sabrina,Laverne,Stewart,Female,Hispanic,9,2008,1,8,1/8/2008
60918,744094,1010278,Richard,Rosalie,Castro,Male,White,12,2004,4,13,4/13/2004
60918,312482,9046582,Ernestine,Willie,Ellis,Female,White,10,2007,12,6,12/6/2007
60918,918421,9203208,Joan,Franklin,Martinez,Female,Hispanic,8,2009,4,15,4/15/2009
60918,590761,2667935,Denise,Santiago,Silva,Female,Black,8,2009,12,4,12/4/2009
60918,774741,2427136,Sonny,Bobbi,Jimenez,Male,Multiple,8,2009,2,21,2/21/2009
60918,610379,2490601,Melinda,Margaret,Goodwin,Female,Asian,12,2005,11,25,11/25/2005
60918,777409,2478088,Douglas,Lawrence,Swanson,Male,White,10,2007,6,1,6/1/2007
60918,536046,4967945,Albert,Grover,Frederick,Male,White,10,2007,7,20,7/20/2007
60918,183918,5471445,Barbara,Robert,Correa,Female,Asian,11,2006,4,23,4/23/2006
60918,987839,8977225,Larry,Jeffrey,Schmidt,Male,White,12,2004,7,15,7/15/2004
